url,desc,title
http://archivo.lacapital.com.ar/2003/01/30/articulo_94.html,,Investigan presunta venganza en el crimen de un quiosquero
http://archivo.lacapital.com.ar/2003/01/30/articulo_87.html,,Detienen el auto y roban a la Leona Ayelén Stepnik frente a villa La Lata
http://archivo.lacapital.com.ar/2003/01/29/articulo_94.html,,Fue a reclamar sus zapatillas y lo hirieron de un escopetazo 
http://archivo.lacapital.com.ar/2003/01/29/articulo_97.html,,Violan a un chico de 12 años y lo arrojan atado a una pileta 
http://archivo.lacapital.com.ar/2003/01/29/articulo_109.html,,Más indicios contra el empresario Conzi en un crimen
http://archivo.lacapital.com.ar/2003/01/29/articulo_107.html,,Aportan datos en la causa de feroz asesinato
http://archivo.lacapital.com.ar/2003/01/29/articulo_99.html,,Caso García Belsunce: Un pedido para anular las indagatorias
http://archivo.lacapital.com.ar/2003/01/29/articulo_93.html,,Fue herido por ladrones y murió a los ocho días
http://archivo.lacapital.com.ar/2003/01/29/articulo_106.html,,Descubren a un preso cuando intentaba huir vestido de mujer
http://archivo.lacapital.com.ar/2003/01/29/articulo_98.html,,Una mujer y sus hijos escaparon ilesos del derrumbe de su casa
http://archivo.lacapital.com.ar/2003/01/29/articulo_92.html,,Hallaron un esqueleto enterrado en una casa e investigan un homicidio
http://archivo.lacapital.com.ar/2003/01/19/articulo_97.html,,Acusado por un aborto niega que el bebé haya nacido vivo
http://archivo.lacapital.com.ar/2003/01/19/articulo_90.html,,Indagan a tres integrantes de la familia García Belsunce
http://archivo.lacapital.com.ar/2003/01/19/articulo_87.html,,El dueño de una sodería denuncia que lo asaltaron por una venganza
http://archivo.lacapital.com.ar/2003/02/05/articulo_104.html,,Se suicidó tras cometer un triple crimen en A. Brown
http://archivo.lacapital.com.ar/2003/02/05/articulo_100.html,,Dicen que Conzi escapó porque estuvo protegido
http://archivo.lacapital.com.ar/2003/02/05/articulo_106.html,,Fallo contra Brusa satisfizo a la defensa del guardavidas
http://archivo.lacapital.com.ar/2003/02/05/articulo_112.html,,Increíble fuga de un preso en la cárcel de Las Flores
http://archivo.lacapital.com.ar/2003/02/05/articulo_103.html,,Pretendió vender una moto robada y lo descubrieron 
http://archivo.lacapital.com.ar/2003/02/05/articulo_102.html,,Los apresan tras atacar y robar a vendedor de bijouterie 
http://archivo.lacapital.com.ar/2003/02/05/articulo_101.html,,Hicieron demasiado ruido para robar y los atraparon 
http://archivo.lacapital.com.ar/2003/02/06/articulo_91.html,,Policías presos por quedarse con botín de ladrones
http://archivo.lacapital.com.ar/2003/02/12/articulo_79.html,,Lo esperaba un ladrón con los bolsos cargados 
http://archivo.lacapital.com.ar/2003/02/09/articulo_101.html,,Ex preso asesinado a balazos en misterioso ataque 
http://archivo.lacapital.com.ar/2003/02/15/articulo_95.html,,Dos jóvenes de Totoras se mataron en un accidente
http://archivo.lacapital.com.ar/2003/02/15/articulo_103.html,,Rafaela: Tres policías acusados de robar u$s 30 mil
http://archivo.lacapital.com.ar/2003/02/08/articulo_106.html,,Fatalidad de un adolescente que jugaba con un arma 
http://archivo.lacapital.com.ar/2003/02/10/articulo_72.html,,Entró a una escuela para robar pero lo denunciaron 
http://archivo.lacapital.com.ar/2003/02/11/articulo_88.html,,Murió un hombre que fue apuñalado en una pelea 
http://archivo.lacapital.com.ar/2003/02/14/articulo_96.html,,Un suboficial murió y otro resultó herido en dos robos 
http://archivo.lacapital.com.ar/2003/02/07/articulo_100.html,,Lo hallaron asesinado en un taller de billetes falsos
http://archivo.lacapital.com.ar/2003/02/07/articulo_99.html,,Cuatro muertos por choque rutero en Entre Ríos
http://archivo.lacapital.com.ar/2003/02/07/articulo_106.html,,Mató a su hermanastro a golpes y machetazos 
http://archivo.lacapital.com.ar/2003/02/07/articulo_93.html,,Denuncian a policías de Sauce Viejo por apremios
http://archivo.lacapital.com.ar/2003/02/07/articulo_97.html,,Tres hombres roban una granja a punta de cuchillo 
http://archivo.lacapital.com.ar/2003/02/07/articulo_96.html,,Le robaron la camioneta por bajarse a saludar a un amigo 
http://archivo.lacapital.com.ar/2003/02/07/articulo_95.html,,Dos detenidos por vender drogas en la villa La Lata 
http://archivo.lacapital.com.ar/2003/02/07/articulo_94.html,,Cayeron tras amenazar a un comerciante en Plaza Libertad 
http://archivo.lacapital.com.ar/2003/02/07/articulo_105.html,,"""El fiscal investigó mal desde el inicio"""
http://archivo.lacapital.com.ar/2003/02/07/articulo_98.html,,Banda de reducidores en la pista de cien robos de autos de Rosario
http://archivo.lacapital.com.ar/2003/02/07/articulo_91.html,,Vuelven a intimar al gobierno a que corrija la situación de menores presos
http://archivo.lacapital.com.ar/2003/02/11/articulo_90.html,,Trágica muerte de un funcionario en un accidente 
http://archivo.lacapital.com.ar/2003/02/11/articulo_89.html,,Falleció motociclista que se accidentó el viernes pasado 
http://archivo.lacapital.com.ar/2003/02/11/articulo_92.html,,Un rastro de pintura complica a un empresario
http://archivo.lacapital.com.ar/2003/02/11/articulo_97.html,,Inspectoras de la Afip presas por pedir una coima de 400 mil pesos
http://archivo.lacapital.com.ar/2003/02/11/articulo_86.html,,Sancionan a 12 agentes por la fuga de un recluso
http://archivo.lacapital.com.ar/2003/02/11/articulo_91.html,,Molina Pico seguirá al frente de la investigación en el caso García Belsunce
http://archivo.lacapital.com.ar/2003/02/11/articulo_96.html,,Intentaron linchar al abogado que llevó a una niña a un motel
http://archivo.lacapital.com.ar/2003/02/11/articulo_85.html,,Lo matan de un tiro en la cabeza para poner fin a una discusión
http://archivo.lacapital.com.ar/2003/02/14/articulo_95.html,,Una pareja mató de tres disparos a un abogado 
http://archivo.lacapital.com.ar/2003/02/14/articulo_94.html,,"Conzi dice que va a entregarse, pero exige garantías "
http://archivo.lacapital.com.ar/2003/02/14/articulo_101.html,,Detienen a un concejal por violación en Salta
http://archivo.lacapital.com.ar/2003/02/14/articulo_93.html,,Murió un joven de 18 años al chocar contra un utilitario 
http://archivo.lacapital.com.ar/2003/02/14/articulo_102.html,,"""Paquito"" Ferreyra está de nuevo preso"
http://archivo.lacapital.com.ar/2003/02/14/articulo_113.html,,Intuición que evitó un robo en el último instante
http://archivo.lacapital.com.ar/2003/02/14/articulo_114.html,,Once años para un ladrón a la antigua
http://archivo.lacapital.com.ar/2003/02/14/articulo_97.html,,Designaron a Pogliese jefe de la policía de Rosario y asume hoy
http://archivo.lacapital.com.ar/2003/02/14/articulo_91.html,,Quiosquero perseguía a tiros a dos asaltantes y mató a un inocente
http://archivo.lacapital.com.ar/2003/02/10/articulo_71.html,,Pelea entre vecinos terminó con un apuñalado 
http://archivo.lacapital.com.ar/2003/02/10/articulo_73.html,,Tres menores sorprendidos dentro de una cerrajería 
http://archivo.lacapital.com.ar/2003/02/10/articulo_74.html,,Apresados tras robar repuestos por 40 mil dólares 
http://archivo.lacapital.com.ar/2003/02/10/articulo_76.html,,A los 71 años mató a su mujer de una puñalada y se suicidó
http://archivo.lacapital.com.ar/2003/02/10/articulo_69.html,,Caso García Belsunce: Vence el plazo legal para decidir la suerte del fiscal
http://archivo.lacapital.com.ar/2003/02/10/articulo_77.html,,Trágico final de dos motociclistas
http://archivo.lacapital.com.ar/2003/02/10/articulo_78.html,,Lo balearon en el rostro para robarle la bicicleta
http://archivo.lacapital.com.ar/2003/02/10/articulo_70.html,,Persiguió a los dos asaltantes de su hija y atrapó a uno
http://archivo.lacapital.com.ar/2003/02/10/articulo_66.html,,Frustran un intento de fuga en una comisaría en Pérez
http://archivo.lacapital.com.ar/2003/02/10/articulo_75.html,,Indagan al abogado que llevó a un motel a una nena de 8 años
http://archivo.lacapital.com.ar/2003/02/10/articulo_68.html,,Novena marcha por el esclarecimiento del homicidio de Carlos Gauna
http://archivo.lacapital.com.ar/2003/02/10/articulo_65.html,,Golpean ferozmente y les roban a dos muchachos que volvían de bailar
http://archivo.lacapital.com.ar/2003/02/10/articulo_80.html,,Cinco muertos y varios heridos en tres choques
http://archivo.lacapital.com.ar/2003/02/13/articulo_94.html,,Más de 100 vecinos liberan a cuatro presos de una seccional
http://archivo.lacapital.com.ar/2003/02/13/articulo_96.html,,Reconoció al ladrón que le había robado 18 mil pesos
http://archivo.lacapital.com.ar/2003/02/13/articulo_90.html,,Un grupo de ahorristas denunció una represión arbitraria
http://archivo.lacapital.com.ar/2003/02/13/articulo_92.html,,Le sustrajeron 3.500 pesos y un Rolex a un panadero
http://archivo.lacapital.com.ar/2003/02/13/articulo_93.html,,Zafó de un asalto tirándose de su combi frente a la Jefatura 
http://archivo.lacapital.com.ar/2003/02/13/articulo_108.html,,Una farmacéutica puso en fuga a dos ladronas
http://archivo.lacapital.com.ar/2003/02/13/articulo_95.html,,Archivan la investigación del secuestro de la hija de un juez
http://archivo.lacapital.com.ar/2003/02/13/articulo_88.html,,Una mujer acusó al abogado salteño por violarla a los 12 años
http://archivo.lacapital.com.ar/2003/02/15/articulo_102.html,,Caen por robar un quiosco y amenazar a su dueña
http://archivo.lacapital.com.ar/2003/02/15/articulo_89.html,,Desmienten que no manejaba la moto en la que se mató 
http://archivo.lacapital.com.ar/2003/02/15/articulo_88.html,,Un trío de ladrones robó una moto bajo amenazas 
http://archivo.lacapital.com.ar/2003/02/15/articulo_87.html,,Lo detienen por robar a un automovilista en villa La Lata 
http://archivo.lacapital.com.ar/2003/02/15/articulo_86.html,,Designaciones en el Servicio Penitenciario Provincial 
http://archivo.lacapital.com.ar/2003/02/15/articulo_91.html,,Tobilleras electrónicas para presos bajo libertad vigilada
http://archivo.lacapital.com.ar/2003/02/15/articulo_92.html,,Villa Itatí: Otro detenido por el crimen de un albañil
http://archivo.lacapital.com.ar/2003/02/15/articulo_93.html,,Liberan a un turista venezolano que chocó y mató a una mujer
http://archivo.lacapital.com.ar/2003/02/15/articulo_90.html,,Engañan a una mujer y le roban 10 mil pesos de su departamento
http://archivo.lacapital.com.ar/2003/02/15/articulo_83.html,,Milicic se hizo una rinoscopia para enfrentar denuncias en su contra
http://archivo.lacapital.com.ar/2003/02/12/articulo_81.html,,Foto digital compromete más al empresario Horacio Conzi 
http://archivo.lacapital.com.ar/2003/02/12/articulo_80.html,,Apresan a un evadido tras el asalto a un camión de reparto 
http://archivo.lacapital.com.ar/2003/02/12/articulo_87.html,,Robaron una distribuidora
http://archivo.lacapital.com.ar/2003/02/12/articulo_82.html,,Le roban u$s 30 mil a una anciana
http://archivo.lacapital.com.ar/2003/02/12/articulo_78.html,,Golpe contra un estudio contable venadense
http://archivo.lacapital.com.ar/2003/02/12/articulo_86.html,,El abogado salteño negó haber abusado de la nena
http://archivo.lacapital.com.ar/2003/02/12/articulo_83.html,,Otro jubilado asaltado en su casa con el cuento de la encomienda
http://archivo.lacapital.com.ar/2003/02/12/articulo_77.html,,Tiraron a un pescador por la barranca del río porque no les dio una moneda
http://archivo.lacapital.com.ar/2003/02/08/articulo_105.html,,Matan a esposa de un agente que se tiroteó con ladrones 
http://archivo.lacapital.com.ar/2003/02/08/articulo_104.html,,Motociclistas le robaron 20 mil dólares a un policía 
http://archivo.lacapital.com.ar/2003/02/08/articulo_103.html,,Hieren a un taxista en un intento de robo 
http://archivo.lacapital.com.ar/2003/02/08/articulo_108.html,,Matan e incineran en Paraguay a una pareja argentina
http://archivo.lacapital.com.ar/2003/02/08/articulo_109.html,,Una mujer fue descuartizada y enterrada en su vivienda
http://archivo.lacapital.com.ar/2003/02/08/articulo_111.html,,El FBI aportará una foto de Conzi a la Justicia argentina
http://archivo.lacapital.com.ar/2003/02/08/articulo_102.html,,Denuncian apremios ilegales en la seccional 2ª
http://archivo.lacapital.com.ar/2003/02/08/articulo_112.html,,Doble homicidio y suicidio en Santa Fe
http://archivo.lacapital.com.ar/2003/02/08/articulo_107.html,,Un empresario baleó a un ciclista después de una pelea de tránsito
http://archivo.lacapital.com.ar/2003/02/08/articulo_100.html,,Engañan a dos camioneros con la oferta de un negocio y los asaltan
http://archivo.lacapital.com.ar/2003/02/09/articulo_100.html,,Un comerciante se electrocutó al reparar un artefacto 
http://archivo.lacapital.com.ar/2003/02/09/articulo_99.html,,Un obrero murió aplastado bajo 12 mil kilos de acero 
http://archivo.lacapital.com.ar/2003/02/09/articulo_102.html,,Asaltan una clínica bahiense y maniatan a cuatro personas 
http://archivo.lacapital.com.ar/2003/02/09/articulo_106.html,,Violaron y mataron a una menor de 5 años
http://archivo.lacapital.com.ar/2003/02/09/articulo_103.html,,Un hombre mató a golpes a su suegro
http://archivo.lacapital.com.ar/2003/02/09/articulo_105.html,,Un abogado en un motel con una nena de 8 años
http://archivo.lacapital.com.ar/2003/02/09/articulo_104.html,,Ahora es un empleado de Conzi el que lo complica por la balacera al remís
http://archivo.lacapital.com.ar/2003/02/09/articulo_97.html,,Una banda de sofisticados estafadores atrae a empresarios desde Rosario
http://archivo.lacapital.com.ar/2003/02/09/articulo_95.html,,La Jefatura pidió la cesantía de seis policías por la triple violación en la 1ª
http://archivo.lacapital.com.ar/2003/02/06/articulo_98.html,,"""Me violó antes y después de matar a mi mamá"""
http://archivo.lacapital.com.ar/2003/02/06/articulo_106.html,,Tres muertos al chocar un micro sobre un puente
http://archivo.lacapital.com.ar/2003/02/06/articulo_96.html,,Cayó en Santa Fe el presunto asesino de una mujer
http://archivo.lacapital.com.ar/2003/02/06/articulo_89.html,,Custodio de un carguero baleó a un chico de 12 años
http://archivo.lacapital.com.ar/2003/02/06/articulo_95.html,,Hallan un cadáver bajo un puente cercano al Swift 
http://archivo.lacapital.com.ar/2003/02/06/articulo_93.html,,Investigan la dudosa fuga de un preso peligroso
http://archivo.lacapital.com.ar/2003/02/06/articulo_94.html,,Al buscar su auto en el corralón supo que era robado 
http://archivo.lacapital.com.ar/2003/02/06/articulo_97.html,,Procesan a un colectivero por la muerte de un adolescente
http://archivo.lacapital.com.ar/2003/02/06/articulo_88.html,,Cayó una banda de ladrones de autos con tutela policial
http://archivo.lacapital.com.ar/2003/02/05/articulo_105.html,,Dos ladrones causaron pánico a empleados de un correo privado
http://archivo.lacapital.com.ar/2003/02/05/articulo_97.html,,Asesinaron a mazazos a un muchacho en un corralón
http://archivo.lacapital.com.ar/2003/02/05/articulo_111.html,,Estafan a un empresario con falsa venta de herbicidas en la Aduana
http://archivo.lacapital.com.ar/2003/02/06/articulo_92.html,,Delincuentes en moto le dispararon a un dirigente de Central
http://archivo.lacapital.com.ar/2003/02/19/articulo_89.html,,Le robaron un plazo fijo cuando salía de un banco 
http://archivo.lacapital.com.ar/2003/02/18/articulo_105.html,,Una comisión especial para buscar a empresario prófugo 
http://archivo.lacapital.com.ar/2003/02/16/articulo_85.html,,Murió un motociclista al explotar un neumático 
http://archivo.lacapital.com.ar/2003/02/17/articulo_84.html,,Matan a un policía bonaerense que resistió un asalto 
http://archivo.lacapital.com.ar/2003/02/24/articulo_63.html,,Cuando el infierno se instala en casa
http://archivo.lacapital.com.ar/2003/02/22/articulo_93.html,,Detenido por arrebatar dinero de subsidios a jefas de hogar 
http://archivo.lacapital.com.ar/2003/02/20/articulo_106.html,,Misa para recordar a una mujer que murió en un accidente 
http://archivo.lacapital.com.ar/2003/02/20/articulo_105.html,,Balean a dos adolescentes en episodios no aclarados 
http://archivo.lacapital.com.ar/2003/02/25/articulo_103.html,,"El mismo nombre, el mismo barrio y las mismas armas "
http://archivo.lacapital.com.ar/2003/02/26/articulo_89.html,,Atropelló con su auto a una pareja y escapó 
http://archivo.lacapital.com.ar/2003/02/23/articulo_101.html,,Detenido por el asesinato de un ciclista 
http://archivo.lacapital.com.ar/2003/02/21/articulo_105.html,,Detenida por instigar a su hijo a cometer un asesinato
http://archivo.lacapital.com.ar/2003/03/02/articulo_97.html,,Aterrorizan a una pareja fingiendo tener secuestrados a sus familiares
http://archivo.lacapital.com.ar/2003/03/03/articulo_87.html,,"Manipulaba un revólver, salió un tiro y se mató"
http://archivo.lacapital.com.ar/2003/02/28/articulo_94.html,,"Siguen un auto, lo alcanzan y hallan dos kilos de cocaína "
http://archivo.lacapital.com.ar/2003/02/28/articulo_95.html,,Muere un policía por ayudar a una vecina durante un robo 
http://archivo.lacapital.com.ar/2003/02/28/articulo_92.html,,Un punguista robó en pleno centro pero lo acorralaron 
http://archivo.lacapital.com.ar/2003/02/27/articulo_100.html,,Murió una mujer al chocar un auto contra un árbol 
http://archivo.lacapital.com.ar/2003/03/01/articulo_90.html,,Policías liberaban a presos para que salieran a robar 
http://archivo.lacapital.com.ar/2003/02/28/articulo_93.html,,Descubrió que la asaltaba un compañero de escuela 
http://archivo.lacapital.com.ar/2003/02/27/articulo_98.html,,Le meten cinco puñaladas para robarle el ciclomotor 
http://archivo.lacapital.com.ar/2003/02/28/articulo_91.html,,Condenados por intentar sobornar a dos inspectores
http://archivo.lacapital.com.ar/2003/02/28/articulo_99.html,,Vacían aula de computación en la Familia Piamontesa
http://archivo.lacapital.com.ar/2003/02/28/articulo_100.html,,Ajustan un plan que busca frenar a piratas del asfalto
http://archivo.lacapital.com.ar/2003/02/28/articulo_96.html,,Una familia sumergida en lo profundo de un sueño horrendo
http://archivo.lacapital.com.ar/2003/02/28/articulo_90.html,,Se reforzó la idea de que al micro lo conducía el chofer que sobrevivió
http://archivo.lacapital.com.ar/2003/02/27/articulo_97.html,,Balean a dos jóvenes al resistir el robo de sus bicicletas 
http://archivo.lacapital.com.ar/2003/02/27/articulo_106.html,,El ex juez federal Víctor Brusa apeló su condena
http://archivo.lacapital.com.ar/2003/02/27/articulo_101.html,,Procesaron a un hombre por el crimen de su hija adolescente
http://archivo.lacapital.com.ar/2003/02/27/articulo_104.html,,Matan a una vecina y la queman para hacer desaparecer el cuerpo
http://archivo.lacapital.com.ar/2003/03/01/articulo_89.html,,Dos jóvenes acuchillados en peleas callejeras 
http://archivo.lacapital.com.ar/2003/02/27/articulo_102.html,,Lo apresan después de que un nene lo reconociera como su abusador
http://archivo.lacapital.com.ar/2003/03/01/articulo_88.html,,Robaba y se hacía pasar por un hermano menor de edad 
http://archivo.lacapital.com.ar/2003/03/01/articulo_99.html,,Reclaman por un preso
http://archivo.lacapital.com.ar/2003/03/01/articulo_92.html,,Abandonan un acoplado con carga de harina robada
http://archivo.lacapital.com.ar/2003/03/01/articulo_98.html,,Un cabo y un mecánico procesados por defraudar a un usuario de GNC
http://archivo.lacapital.com.ar/2003/03/01/articulo_96.html,,Apresan a seis bolseros con 2.500 kilos de maíz
http://archivo.lacapital.com.ar/2003/03/01/articulo_94.html,,Rechazaron la eximición de prisión de los hermanos Conzi y un amigo
http://archivo.lacapital.com.ar/2003/03/01/articulo_91.html,,Reducen la condena al acusado por el crimen de un remisero
http://archivo.lacapital.com.ar/2003/03/03/articulo_83.html,,Dos crímenes en Santa Fe 
http://archivo.lacapital.com.ar/2003/03/03/articulo_82.html,,Desapareció en un canal pluvial 
http://archivo.lacapital.com.ar/2003/03/03/articulo_85.html,,Sorprenden a un joven en su casa y lo matan
http://archivo.lacapital.com.ar/2003/03/03/articulo_81.html,,Brutal explosión a la hora del desayuno
http://archivo.lacapital.com.ar/2003/03/03/articulo_86.html,,"Discutió con su vecino, sacó un arma y lo asesinó de un disparo"
http://archivo.lacapital.com.ar/2003/02/27/articulo_99.html,,Asaltan a un chofer arriba del micro que conducía 
http://archivo.lacapital.com.ar/2003/03/03/articulo_84.html,,Dos motociclistas murieron en un tiroteo con policías en zona oeste
http://archivo.lacapital.com.ar/2003/03/02/articulo_96.html,,Condenado por matar sin intención a la cuñada
http://archivo.lacapital.com.ar/2003/03/02/articulo_102.html,,Un menor falleció al ser aplastado por un colectivo
http://archivo.lacapital.com.ar/2003/03/02/articulo_101.html,,Detenidos en Firmat tras el robo a una veterinaria
http://archivo.lacapital.com.ar/2003/03/02/articulo_92.html,,Delincuentes con balizas de la policía
http://archivo.lacapital.com.ar/2003/03/02/articulo_93.html,,Asesinado en un presunto ajuste de cuentas
http://archivo.lacapital.com.ar/2003/03/02/articulo_99.html,,Reconoció e hizo detener a un hábil cuentero
http://archivo.lacapital.com.ar/2003/03/02/articulo_94.html,,Los micros de larga distancia no estarían preparados para resistir un accidente
http://archivo.lacapital.com.ar/2003/03/02/articulo_91.html,,Piden definir un criterio para juzgar robos con armas inútiles
http://archivo.lacapital.com.ar/2003/02/26/articulo_88.html,,"Atrapan al ""Loco Iván"" y le imputan cuatro robos "
http://archivo.lacapital.com.ar/2003/02/26/articulo_87.html,,"Razzias en las ""horas grises"" de la zona oeste"
http://archivo.lacapital.com.ar/2003/02/26/articulo_92.html,,La reacción de los vecinos impidió que un albañil abusara de un nene
http://archivo.lacapital.com.ar/2003/02/26/articulo_90.html,,Sospechas y acusaciones sobre el crimen de un ex comisario
http://archivo.lacapital.com.ar/2003/02/26/articulo_84.html,,Investigan si el chofer que sobrevivió a la tragedia era quien conducía el micro
http://archivo.lacapital.com.ar/2003/02/25/articulo_102.html,,Un camión desparramó 5 mil kilos de maíz en una ruta 
http://archivo.lacapital.com.ar/2003/02/25/articulo_101.html,,Una adolescente muerta y 11 heridos en choque frontal 
http://archivo.lacapital.com.ar/2003/02/25/articulo_105.html,,Robos y peleas con cuatro apuñalados
http://archivo.lacapital.com.ar/2003/02/25/articulo_98.html,,Carreras: Caen cuando planeaban robos y secuestros
http://archivo.lacapital.com.ar/2003/02/25/articulo_104.html,,Hallan asesinado al ex policía que desapareció hace 12 días
http://archivo.lacapital.com.ar/2003/02/25/articulo_99.html,,Dicen que el policía que asesinó a tres jóvenes sabía lo que hacía
http://archivo.lacapital.com.ar/2003/02/25/articulo_93.html,,Denuncian que los choferes del micro que volcó tenían jornadas extenuantes
http://archivo.lacapital.com.ar/2003/02/24/articulo_62.html,,Las pericias determinaron que el micro tomó la curva a 100 km/h
http://archivo.lacapital.com.ar/2003/02/22/articulo_90.html,,Asaltaron una sucursal del correo en Perón e Iriondo 
http://archivo.lacapital.com.ar/2003/02/22/articulo_91.html,,"Discutió con su mujer, le dio un culatazo y disparó "
http://archivo.lacapital.com.ar/2003/02/22/articulo_92.html,,Descomunal pelea de jóvenes frente a un bar en Roca al 700 
http://archivo.lacapital.com.ar/2003/02/22/articulo_96.html,,Homicidio en Coronel Bogado
http://archivo.lacapital.com.ar/2003/02/22/articulo_97.html,,Salvaje vejación y crimen de una nena de 11 años
http://archivo.lacapital.com.ar/2003/02/22/articulo_89.html,,Tesorero procesado por el faltante en un cofre
http://archivo.lacapital.com.ar/2003/02/22/articulo_99.html,,Condenan a dos narcos atrapados en Fisherton
http://archivo.lacapital.com.ar/2003/02/22/articulo_94.html,,Doce años de prisión para un hombre que violó a dos mujeres
http://archivo.lacapital.com.ar/2003/02/22/articulo_87.html,,Un ladrón puso a un comerciante de rodillas y le disparó ante su esposa
http://archivo.lacapital.com.ar/2003/02/20/articulo_107.html,,Murió electrocutado cuando intentaba robar cables 
http://archivo.lacapital.com.ar/2003/02/20/articulo_109.html,,Se entregó un barrabrava que buscaba la policía
http://archivo.lacapital.com.ar/2003/02/20/articulo_104.html,,Detienen a un muchacho acusado de un crimen 
http://archivo.lacapital.com.ar/2003/02/20/articulo_103.html,,Le roban el reloj cuando entraba el auto a su casa 
http://archivo.lacapital.com.ar/2003/02/20/articulo_121.html,,Protestan frente a casa de un juez por la inseguridad
http://archivo.lacapital.com.ar/2003/02/20/articulo_112.html,,Hogsten: sin permiso judicial para salir de prisión
http://archivo.lacapital.com.ar/2003/02/20/articulo_110.html,,Nuevas designaciones en la Unidad Regional II
http://archivo.lacapital.com.ar/2003/02/20/articulo_108.html,,Ex ministro admitió quiebre de la cadena de mandos en la represión
http://archivo.lacapital.com.ar/2003/02/20/articulo_111.html,,El padre de una joven asesinada cargó y apuntó el arma que la mató
http://archivo.lacapital.com.ar/2003/02/21/articulo_109.html,,Nuevos jefes en comisarías
http://archivo.lacapital.com.ar/2003/02/21/articulo_108.html,,Juicio oral por tráfico de cocaína
http://archivo.lacapital.com.ar/2003/02/21/articulo_103.html,,Balean a sangre fría a un funcionario legislativo
http://archivo.lacapital.com.ar/2003/02/21/articulo_104.html,,"El crimen de Carina Ajmed: ""Siempre se quejaba por la mala relación con el papá"""
http://archivo.lacapital.com.ar/2003/02/21/articulo_106.html,,Tres pibes de 11 y 12 años asaltaron a una jubilada
http://archivo.lacapital.com.ar/2003/02/21/articulo_101.html,,"Robo, tiros y heridos en una zona de Empalme Graneros que no tiene paz"
http://archivo.lacapital.com.ar/2003/02/23/articulo_98.html,,Cuatro tiros a un asaltante que se enfrentó con un policía
http://archivo.lacapital.com.ar/2003/02/23/articulo_102.html,,Dos chicos acusados de abuso sexual
http://archivo.lacapital.com.ar/2003/02/23/articulo_99.html,,Quieren dirimir una adopción en un tribunal internacional
http://archivo.lacapital.com.ar/2003/02/17/articulo_83.html,,Careo entre concejal salteño y el nene que habría violado 
http://archivo.lacapital.com.ar/2003/02/17/articulo_85.html,,Lo asesinan tras herir a su ex mujer y sus ex suegros 
http://archivo.lacapital.com.ar/2003/02/17/articulo_88.html,,Allanamientos en Santa Fe: 35 detenidos
http://archivo.lacapital.com.ar/2003/02/17/articulo_82.html,,Cayó al ser sorprendido cuando robaba en una escuela 
http://archivo.lacapital.com.ar/2003/02/17/articulo_86.html,,Un choque generó una pelea entre dos familias
http://archivo.lacapital.com.ar/2003/02/17/articulo_81.html,,Un muerto y un herido grave al estallar una garrafa
http://archivo.lacapital.com.ar/2003/02/23/articulo_94.html,,Tragedia en la ruta: La solidaridad de una ciudad y la ausencia de una empresa
http://archivo.lacapital.com.ar/2003/02/23/articulo_92.html,,Diez muertos al desbarrancarse un ómnibus en la autopista a Roldán
http://archivo.lacapital.com.ar/2003/02/17/articulo_89.html,,No hay pistas sobre el paradero del empresario Horacio Conzi
http://archivo.lacapital.com.ar/2003/02/17/articulo_87.html,,Angel Baltuzzi persiguió en su auto a ladrones de dos camioneros
http://archivo.lacapital.com.ar/2003/02/17/articulo_80.html,,Matan de un balazo a una chica de 19 años frente a la puerta de su casa
http://archivo.lacapital.com.ar/2003/02/19/articulo_90.html,,Acusado de un doble crimen se pegó un tiro en la seccional 
http://archivo.lacapital.com.ar/2003/02/19/articulo_91.html,,Entregó a un hijo por ladrón y la policía le apresó a otro 
http://archivo.lacapital.com.ar/2003/02/19/articulo_94.html,,Lo matan al reclamar por el robo de su bicicleta
http://archivo.lacapital.com.ar/2003/02/19/articulo_97.html,,Un crimen juzgado y un reclamo que no cesa
http://archivo.lacapital.com.ar/2003/02/19/articulo_93.html,,Silencio y dudas rodean el crimen de una joven
http://archivo.lacapital.com.ar/2003/02/19/articulo_92.html,,Roban electrodomésticos y el auto de una familia
http://archivo.lacapital.com.ar/2003/02/19/articulo_86.html,,Apuñaló a dos policías que quisieron identificarlo y le pegaron cuatro tiros
http://archivo.lacapital.com.ar/2003/02/18/articulo_106.html,,"Chico violado por un concejal dijo estar ""avergonzado"" "
http://archivo.lacapital.com.ar/2003/02/18/articulo_104.html,,Asesinan a un ingeniero en el día de su cumpleaños 
http://archivo.lacapital.com.ar/2003/02/18/articulo_114.html,,Un balazo en mitad del pecho por una bicicleta
http://archivo.lacapital.com.ar/2003/02/18/articulo_113.html,,Imputación más dura contra el abogado salteño
http://archivo.lacapital.com.ar/2003/02/18/articulo_108.html,,Matan a una mujer de un tiro en su casa
http://archivo.lacapital.com.ar/2003/02/18/articulo_103.html,,Misterio total sobre el crimen de Carina Ajmed
http://archivo.lacapital.com.ar/2003/02/18/articulo_115.html,,Copan una cochera y se llevan dos autos y $300
http://archivo.lacapital.com.ar/2003/02/18/articulo_107.html,,Investigarán a jefes de un penal que dejaban salir a un homicida
http://archivo.lacapital.com.ar/2003/02/18/articulo_102.html,,Saquearon una casa y hasta sacaron el auto del garaje para llevarse todo
http://archivo.lacapital.com.ar/2003/02/16/articulo_88.html,,Lo mataron frente a su hija al resistirse a un asalto 
